Tweet_ID,Timestamp,User_name,Location,Language,Tweet_text,Hashtags,ReTweets,Likes,Sentiment,cleaned_text
100126,2025-06-07 10:31:00,@navyadeep,Punjab,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",94,25,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
100127,2025-06-07 10:31:00,@seherkant,Bihar,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,10,40,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
100128,2025-06-07 10:32:00,@amand,Karnataka,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಮಳೆ,52,115,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
100129,2025-06-07 10:32:00,@baradprisha,Tamil Nadu,English,Traffic is crazy in Bangalore today.,"#weekend,#policy",36,180,Negative,Traffic is crazy in Bangalore today.
100130,2025-06-07 10:32:00,@inaaya-badami,Rajasthan,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#मौसम,#फिल्म",33,160,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
100131,2025-06-07 10:32:00,@keya82,Maharashtra,English,Traffic is crazy in Bangalore today.,#weekend,69,57,Negative,Traffic is crazy in Bangalore today.
100132,2025-06-07 10:33:00,@cbhatt,Karnataka,English,The new policy is disappointing.,"#policy,#traffic",21,78,Negative,The new policy is disappointing.
100133,2025-06-07 10:33:00,@tejas05,Telangana,English,Traffic is crazy in Bangalore today.,"#weekend,#policy",88,77,Negative,Traffic is crazy in Bangalore today.
100134,2025-06-07 10:33:00,@pihudash,Telangana,English,Enjoying the weekend vibes!,"#traffic,#weekend",10,153,Positive,Enjoying the weekend vibes!
100135,2025-06-07 10:33:00,@goelvanya,Karnataka,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",11,58,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
100136,2025-06-07 10:34:00,@vrao,Jharkhand,English,Traffic is crazy in Bangalore today.,#traffic,34,147,Negative,Traffic is crazy in Bangalore today.
100137,2025-06-07 10:34:00,@miraanvenkatesh,Rajasthan,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",35,46,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
100138,2025-06-07 10:34:00,@yasmintak,Kerala,English,Enjoying the weekend vibes!,"#policy,#weekend",52,85,Positive,Enjoying the weekend vibes!
100139,2025-06-07 10:34:00,@zainarora,Kerala,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#मौसम,52,177,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
100140,2025-06-07 10:35:00,@saraganesan,Telangana,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#मौसम",11,80,Neutral,मैं फिल्म देखने गया था।
100141,2025-06-07 10:35:00,@qsuresh,Jharkhand,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,65,0,Neutral,मैं फिल्म देखने गया था।
100142,2025-06-07 10:35:00,@priyanshbuch,Tamil Nadu,English,Traffic is crazy in Bangalore today.,"#weekend,#policy",66,92,Negative,Traffic is crazy in Bangalore today.
100143,2025-06-07 10:35:00,@halderarmaan,Uttar Pradesh,unknown,Enjoying the weekend vibes!,"#policy,#traffic",70,33,Positive,Enjoying the weekend vibes!
100144,2025-06-07 10:36:00,@mchoudhry,Bihar,Hindi,मैं फिल्म देखने गया था।,"#मौसम,#फिल्म",77,61,Neutral,मैं फिल्म देखने गया था।
100145,2025-06-07 10:36:00,@tgill,Gujarat,English,The new policy is disappointing.,"#traffic,#policy",52,23,Negative,The new policy is disappointing.
100146,2025-06-07 10:36:00,@mamootyarora,Telangana,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",91,74,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
100147,2025-06-07 10:36:00,@yakshitgala,Telangana,English,Traffic is crazy in Bangalore today.,"#weekend,#traffic",31,116,Negative,Traffic is crazy in Bangalore today.
100148,2025-06-07 10:37:00,@darshit45,Jharkhand,English,The new policy is disappointing.,"#policy,#traffic",8,70,Negative,The new policy is disappointing.
100149,2025-06-07 10:37:00,@isane,Odisha,Hindi,मैं फिल्म देखने गया था।,"#मौसम,#दिल्ली",38,150,Neutral,मैं फिल्म देखने गया था।
100150,2025-06-07 10:37:00,@aniruddh14,Gujarat,English,Traffic is crazy in Bangalore today.,"#policy,#weekend",61,88,Negative,Traffic is crazy in Bangalore today.
100151,2025-06-07 10:37:00,@kavyadeo,Jharkhand,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#फिल्म",24,178,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
100152,2025-06-07 10:38:00,@bhagatkimaya,Karnataka,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",40,190,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
100153,2025-06-07 10:38:00,@ugera,Telangana,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",4,32,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
100154,2025-06-07 10:38:00,@adira98,Maharashtra,English,Traffic is crazy in Bangalore today.,"#policy,#weekend",67,116,Negative,Traffic is crazy in Bangalore today.
100155,2025-06-07 10:38:00,@hanskashvi,Jharkhand,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,83,39,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
100156,2025-06-07 10:39:00,@onkarbains,Bihar,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",10,84,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
100157,2025-06-07 10:39:00,@hacharya,Jharkhand,English,Traffic is crazy in Bangalore today.,"#weekend,#traffic",69,9,Negative,Traffic is crazy in Bangalore today.
100158,2025-06-07 10:39:00,@tejaskale,Bihar,English,The new policy is disappointing.,#traffic,36,58,Negative,The new policy is disappointing.
100159,2025-06-07 10:39:00,@salvishalv,Telangana,English,The new policy is disappointing.,"#policy,#traffic",21,177,Negative,The new policy is disappointing.
100160,2025-06-07 10:40:00,@nitara14,Assam,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,7,75,Neutral,आज मौसम बहुत अच्छा है।
100161,2025-06-07 10:40:00,@nitya65,Gujarat,Hindi,मैं फिल्म देखने गया था।,"#मौसम,#फिल्म",52,144,Neutral,मैं फिल्म देखने गया था।
100162,2025-06-07 10:40:00,@ssarin,Maharashtra,English,The new policy is disappointing.,#policy,78,97,Negative,The new policy is disappointing.
100163,2025-06-07 10:40:00,@kartikkade,Rajasthan,English,Traffic is crazy in Bangalore today.,#weekend,74,36,Negative,Traffic is crazy in Bangalore today.
100164,2025-06-07 10:41:00,@vsandhu,Bihar,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",1,119,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
100165,2025-06-07 10:41:00,@mannatmane,Telangana,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#मौसम,44,150,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
100166,2025-06-07 10:41:00,@yuvaan80,Telangana,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",38,50,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
100167,2025-06-07 10:41:00,@reyansh36,West Bengal,Hindi,मैं फिल्म देखने गया था।,#मौसम,73,91,Neutral,मैं फिल्म देखने गया था।
100168,2025-06-07 10:42:00,@anahita77,Uttar Pradesh,unknown,Enjoying the weekend vibes!,"#policy,#weekend",1,144,Positive,Enjoying the weekend vibes!
100169,2025-06-07 10:42:00,@diyakhalsa,Odisha,English,Traffic is crazy in Bangalore today.,#traffic,63,73,Negative,Traffic is crazy in Bangalore today.
100170,2025-06-07 10:42:00,@nirvibasak,Punjab,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",32,173,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
100171,2025-06-07 10:42:00,@drishya95,Maharashtra,English,Traffic is crazy in Bangalore today.,#traffic,80,165,Negative,Traffic is crazy in Bangalore today.
100172,2025-06-07 10:43:00,@tanksuhana,Odisha,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",16,23,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
100173,2025-06-07 10:43:00,@paridubey,Delhi,Hindi,मैं फिल्म देखने गया था।,"#मौसम,#फिल्म",100,138,Neutral,मैं फिल्म देखने गया था।
100174,2025-06-07 10:43:00,@zarachaudhary,Rajasthan,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#मौसम,#दिल्ली",61,75,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
100175,2025-06-07 10:43:00,@anaybajaj,Maharashtra,unknown,Enjoying the weekend vibes!,#weekend,18,193,Positive,Enjoying the weekend vibes!
100176,2025-06-07 10:44:00,@anikaramaswamy,Maharashtra,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",50,3,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
100177,2025-06-07 10:44:00,@karizeeshan,Kerala,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,86,191,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
100178,2025-06-07 10:44:00,@saanvisarin,Maharashtra,unknown,Enjoying the weekend vibes!,"#traffic,#weekend",86,59,Positive,Enjoying the weekend vibes!
100179,2025-06-07 10:44:00,@zkota,Bihar,Hindi,आज मौसम बहुत अच्छा है।,"#फिल्म,#मौसम",8,162,Neutral,आज मौसम बहुत अच्छा है।
100180,2025-06-07 10:45:00,@hunarsagar,Maharashtra,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",17,11,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
100181,2025-06-07 10:45:00,@warriorsuhana,Tamil Nadu,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",68,34,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
100182,2025-06-07 10:45:00,@soodaarna,Punjab,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#दिल्ली",95,186,Neutral,मैं फिल्म देखने गया था।
100183,2025-06-07 10:45:00,@jayeshsuri,Punjab,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,52,71,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
100184,2025-06-07 10:46:00,@jbakshi,Telangana,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",30,92,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
100185,2025-06-07 10:46:00,@gatikkari,Karnataka,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",50,70,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
100186,2025-06-07 10:46:00,@zainakata,Bihar,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",81,152,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
100187,2025-06-07 10:46:00,@tanya79,Assam,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",72,52,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
100188,2025-06-07 10:47:00,@jthakur,Tamil Nadu,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,29,84,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
100189,2025-06-07 10:47:00,@kyadav,Jharkhand,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,18,33,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
100190,2025-06-07 10:47:00,@qkar,Bihar,unknown,Enjoying the weekend vibes!,#policy,3,33,Positive,Enjoying the weekend vibes!
100191,2025-06-07 10:47:00,@navyadevi,Kerala,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,2,44,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
100192,2025-06-07 10:48:00,@prattan,West Bengal,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,67,29,Neutral,आज मौसम बहुत अच्छा है।
100193,2025-06-07 10:48:00,@advika14,Gujarat,English,The new policy is disappointing.,"#weekend,#traffic",75,27,Negative,The new policy is disappointing.
100194,2025-06-07 10:48:00,@purabganesh,Karnataka,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#फिल्म,93,200,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
100195,2025-06-07 10:48:00,@hrishita12,Karnataka,English,Traffic is crazy in Bangalore today.,"#weekend,#policy",61,102,Negative,Traffic is crazy in Bangalore today.
100196,2025-06-07 10:49:00,@mehulhanda,Odisha,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,56,18,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
100197,2025-06-07 10:49:00,@reneechhabra,Delhi,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಮಳೆ,35,159,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
100198,2025-06-07 10:49:00,@johalyuvraj,Telangana,English,Traffic is crazy in Bangalore today.,"#weekend,#traffic",64,154,Negative,Traffic is crazy in Bangalore today.
100199,2025-06-07 10:49:00,@hrishita76,Bihar,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,98,141,Neutral,आज मौसम बहुत अच्छा है।
100200,2025-06-07 10:50:00,@chauhanaaina,West Bengal,English,The new policy is disappointing.,"#weekend,#policy",43,116,Negative,The new policy is disappointing.
100201,2025-06-07 10:50:00,@xzachariah,West Bengal,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,40,170,Neutral,मैं फिल्म देखने गया था।
100202,2025-06-07 10:50:00,@vartytarini,Rajasthan,Hindi,मैं फिल्म देखने गया था।,#फिल्म,60,17,Neutral,मैं फिल्म देखने गया था।
100203,2025-06-07 10:50:00,@akhare,Maharashtra,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,95,189,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
100204,2025-06-07 10:51:00,@rohan66,Gujarat,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,71,84,Neutral,आज मौसम बहुत अच्छा है।
100205,2025-06-07 10:51:00,@aradhyachoudhary,Jharkhand,English,The new policy is disappointing.,"#weekend,#traffic",92,13,Negative,The new policy is disappointing.
100206,2025-06-07 10:51:00,@adira70,Punjab,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",64,54,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
100207,2025-06-07 10:51:00,@qganguly,Kerala,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",71,94,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
100208,2025-06-07 10:52:00,@ksengupta,Jharkhand,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,71,196,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
100209,2025-06-07 10:52:00,@nbhatt,Rajasthan,English,Traffic is crazy in Bangalore today.,#traffic,84,177,Negative,Traffic is crazy in Bangalore today.
100210,2025-06-07 10:52:00,@hegdekiara,Odisha,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,97,79,Neutral,आज मौसम बहुत अच्छा है।
100211,2025-06-07 10:52:00,@barmannayantara,Jharkhand,Hindi,मैं फिल्म देखने गया था।,#मौसम,18,144,Neutral,मैं फिल्म देखने गया था।
100212,2025-06-07 10:53:00,@dbir,Odisha,unknown,Enjoying the weekend vibes!,#policy,81,7,Positive,Enjoying the weekend vibes!
100213,2025-06-07 10:53:00,@badalde,West Bengal,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,58,87,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
