Tweet_ID,Timestamp,User_name,Location,Language,Tweet_text,Hashtags,ReTweets,Likes,Sentiment
100174,6/7/2025 10:43,@zarachaudhary,Rajasthan,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#मौसम,#दिल्ली",61,75,Neutral
100175,6/7/2025 10:43,@anaybajaj,Maharashtra,English,Enjoying the weekend vibes!,#weekend,18,193,Positive
100176,6/7/2025 10:44,@anikaramaswamy,Maharashtra,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",50,3,Neutral
100177,6/7/2025 10:44,@karizeeshan,Kerala,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,86,191,Neutral
100178,6/7/2025 10:44,@saanvisarin,Maharashtra,English,Enjoying the weekend vibes!,"#traffic,#weekend",86,59,Positive
100179,6/7/2025 10:44,@zkota,Bihar,Hindi,आज मौसम बहुत अच्छा है।,"#फिल्म,#मौसम",8,162,Neutral
100180,6/7/2025 10:45,@hunarsagar,Maharashtra,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",17,11,Neutral
100181,6/7/2025 10:45,@warriorsuhana,Tamil Nadu,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",68,34,Neutral
100182,6/7/2025 10:45,@soodaarna,Punjab,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#दिल्ली",95,186,Neutral
100183,6/7/2025 10:45,@jayeshsuri,Punjab,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,52,71,Neutral
100184,6/7/2025 10:46,@jbakshi,Telangana,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",30,92,Neutral
100185,6/7/2025 10:46,@gatikkari,Karnataka,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",50,70,Neutral
100186,6/7/2025 10:46,@zainakata,Bihar,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",81,152,Neutral
100187,6/7/2025 10:46,@tanya79,Assam,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",72,52,Neutral
100188,6/7/2025 10:47,@jthakur,Tamil Nadu,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,29,84,Neutral
100189,6/7/2025 10:47,@kyadav,Jharkhand,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,18,33,Neutral
100190,6/7/2025 10:47,@qkar,Bihar,English,Enjoying the weekend vibes!,#policy,3,33,Positive
100191,6/7/2025 10:47,@navyadevi,Kerala,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,2,44,Neutral
100192,6/7/2025 10:48,@prattan,West Bengal,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,67,29,Neutral
100193,6/7/2025 10:48,@advika14,Gujarat,English,The new policy is disappointing.,"#weekend,#traffic",75,27,Negative
100194,6/7/2025 10:48,@purabganesh,Karnataka,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#फिल्म,93,200,Neutral
100195,6/7/2025 10:48,@hrishita12,Karnataka,English,Traffic is crazy in Bangalore today.,"#weekend,#policy",61,102,Negative
100196,6/7/2025 10:49,@mehulhanda,Odisha,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,56,18,Neutral
100197,6/7/2025 10:49,@reneechhabra,Delhi,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಮಳೆ,35,159,Neutral
100198,6/7/2025 10:49,@johalyuvraj,Telangana,English,Traffic is crazy in Bangalore today.,"#weekend,#traffic",64,154,Negative
100199,6/7/2025 10:49,@hrishita76,Bihar,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,98,141,Neutral
100200,6/7/2025 10:50,@chauhanaaina,West Bengal,English,The new policy is disappointing.,"#weekend,#policy",43,116,Negative
100201,6/7/2025 10:50,@xzachariah,West Bengal,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,40,170,Neutral
100202,6/7/2025 10:50,@vartytarini,Rajasthan,Hindi,मैं फिल्म देखने गया था।,#फिल्म,60,17,Neutral
100203,6/7/2025 10:50,@akhare,Maharashtra,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,95,189,Neutral
100204,6/7/2025 10:51,@rohan66,Gujarat,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,71,84,Neutral
100205,6/7/2025 10:51,@aradhyachoudhary,Jharkhand,English,The new policy is disappointing.,"#weekend,#traffic",92,13,Negative
100206,6/7/2025 10:51,@adira70,Punjab,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",64,54,Neutral
100207,6/7/2025 10:51,@qganguly,Kerala,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",71,94,Neutral
100208,6/7/2025 10:52,@ksengupta,Jharkhand,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,71,196,Neutral
100209,6/7/2025 10:52,@nbhatt,Rajasthan,English,Traffic is crazy in Bangalore today.,#traffic,84,177,Negative
100210,6/7/2025 10:52,@hegdekiara,Odisha,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,97,79,Neutral
100211,6/7/2025 10:52,@barmannayantara,Jharkhand,Hindi,मैं फिल्म देखने गया था।,#मौसम,18,144,Neutral
100212,6/7/2025 10:53,@dbir,Odisha,English,Enjoying the weekend vibes!,#policy,81,7,Positive
100213,6/7/2025 10:53,@badalde,West Bengal,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,58,87,Neutral
100214,6/7/2025 10:53,@ngade,Assam,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",72,152,Neutral
100215,6/7/2025 10:53,@vgade,Assam,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಮಳೆ,79,12,Neutral
100216,6/7/2025 10:54,@wdewan,Telangana,English,The new policy is disappointing.,"#weekend,#traffic",77,113,Negative
100217,6/7/2025 10:54,@fdate,Maharashtra,Hindi,मैं फिल्म देखने गया था।,#फिल्म,44,110,Neutral
100218,6/7/2025 10:54,@vandra,Karnataka,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",28,101,Neutral
100219,6/7/2025 10:54,@gillmamooty,Uttar Pradesh,English,The new policy is disappointing.,#policy,27,196,Negative
100220,6/7/2025 10:55,@sridharnehmat,Karnataka,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",63,191,Neutral
100221,6/7/2025 10:55,@shroffaniruddh,Gujarat,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,90,58,Neutral
100222,6/7/2025 10:55,@krishtripathi,Jharkhand,English,Traffic is crazy in Bangalore today.,"#policy,#weekend",94,10,Negative
100223,6/7/2025 10:55,@rastogiindrans,Punjab,Hindi,आज मौसम बहुत अच्छा है।,"#मौसम,#दिल्ली",54,146,Neutral
100224,6/7/2025 10:56,@gokulkhalsa,West Bengal,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",2,83,Neutral
100225,6/7/2025 10:56,@mandamadhav,Maharashtra,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",55,27,Neutral
100226,6/7/2025 10:56,@qsarma,West Bengal,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",39,190,Neutral
100227,6/7/2025 10:56,@ivan99,Gujarat,Hindi,आज मौसम बहुत अच्छा है।,"#मौसम,#फिल्म",81,29,Neutral
100228,6/7/2025 10:57,@soodishaan,Kerala,English,Traffic is crazy in Bangalore today.,#weekend,93,165,Negative
100229,6/7/2025 10:57,@emir90,Uttar Pradesh,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಮಳೆ,25,44,Neutral
100230,6/7/2025 10:57,@kashvi66,Assam,English,The new policy is disappointing.,#policy,80,126,Negative
100231,6/7/2025 10:57,@dhanukrajagopalan,Jharkhand,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",80,80,Neutral
100232,6/7/2025 10:58,@ehsaansarin,Telangana,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,80,77,Neutral
100233,6/7/2025 10:58,@piya91,Gujarat,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,9,79,Neutral
100234,6/7/2025 10:58,@ghosehazel,Kerala,Hindi,मैं फिल्म देखने गया था।,#मौसम,36,19,Neutral
100235,6/7/2025 10:58,@xsahota,Telangana,English,The new policy is disappointing.,"#weekend,#policy",73,166,Negative
100236,6/7/2025 10:59,@kulkarnineelofar,Karnataka,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",57,26,Neutral
100237,6/7/2025 10:59,@abram67,Bihar,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#फिल्म,22,10,Neutral
100238,6/7/2025 10:59,@kalitataran,Kerala,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",47,72,Neutral
100239,6/7/2025 10:59,@jsathe,Assam,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#मौसम",80,165,Neutral
100240,6/7/2025 11:00,@uchakrabarti,Uttar Pradesh,Hindi,आज मौसम बहुत अच्छा है।,"#मौसम,#दिल्ली",32,185,Neutral
100241,6/7/2025 11:00,@mannat87,Maharashtra,English,Traffic is crazy in Bangalore today.,#weekend,74,169,Negative
100242,6/7/2025 11:00,@ukamdar,Delhi,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",76,181,Neutral
100243,6/7/2025 11:00,@samarth31,Jharkhand,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",16,171,Neutral
100244,6/7/2025 11:01,@alisha37,Bihar,English,Traffic is crazy in Bangalore today.,#traffic,54,130,Negative
100245,6/7/2025 11:01,@bganguly,Tamil Nadu,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#मौसम",43,196,Neutral
100246,6/7/2025 11:01,@uvarghese,Delhi,Hindi,आज मौसम बहुत अच्छा है।,#मौसम,9,75,Neutral
100247,6/7/2025 11:01,@aradhyacherian,Kerala,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,98,158,Neutral
100248,6/7/2025 11:02,@yasmin45,Delhi,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",88,197,Neutral
100249,6/7/2025 11:02,@kimaya48,Kerala,English,The new policy is disappointing.,"#policy,#weekend",86,184,Negative
100250,6/7/2025 11:02,@kuruvillakanav,Tamil Nadu,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",68,61,Neutral
100251,6/7/2025 11:02,@darasaira,Bihar,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,73,112,Neutral
100252,6/7/2025 11:03,@jkonda,Delhi,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#दिल्ली",25,154,Neutral
100253,6/7/2025 11:03,@prishakhanna,Telangana,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,47,141,Neutral
100254,6/7/2025 11:03,@ykapur,Maharashtra,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,97,41,Neutral
100255,6/7/2025 11:03,@batraritvik,Maharashtra,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,28,115,Neutral
100256,6/7/2025 11:04,@yuvaansaraf,Gujarat,Hindi,आज मौसम बहुत अच्छा है।,"#मौसम,#दिल्ली",47,60,Neutral
100257,6/7/2025 11:04,@ryansaini,Kerala,Hindi,आज मौसम बहुत अच्छा है।,"#मौसम,#फिल्म",12,182,Neutral
100258,6/7/2025 11:04,@anika88,Karnataka,English,Enjoying the weekend vibes!,#policy,36,120,Positive
100259,6/7/2025 11:04,@aarna85,Rajasthan,English,The new policy is disappointing.,"#weekend,#policy",10,4,Negative
100260,6/7/2025 11:05,@rati74,Odisha,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,77,135,Neutral
100261,6/7/2025 11:05,@ojas31,Maharashtra,Hindi,आज मौसम बहुत अच्छा है।,"#मौसम,#दिल्ली",6,61,Neutral
100262,6/7/2025 11:05,@sakshambhasin,Jharkhand,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#मौसम,#फिल्म",63,152,Neutral
100263,6/7/2025 11:05,@kartikchokshi,Delhi,English,The new policy is disappointing.,#traffic,37,109,Negative
100264,6/7/2025 11:06,@udevi,Delhi,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",85,171,Neutral
100265,6/7/2025 11:06,@divyansh34,West Bengal,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",60,11,Neutral
100266,6/7/2025 11:06,@taranchakraborty,Kerala,English,Enjoying the weekend vibes!,"#weekend,#policy",100,17,Positive
100267,6/7/2025 11:06,@abram82,Odisha,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,96,85,Neutral
100268,6/7/2025 11:07,@azad08,Jharkhand,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",82,44,Neutral
100269,6/7/2025 11:07,@rasha27,Assam,English,Enjoying the weekend vibes!,"#traffic,#policy",17,16,Positive
100270,6/7/2025 11:07,@viswanathanabram,Tamil Nadu,English,Enjoying the weekend vibes!,#weekend,5,51,Positive
100271,6/7/2025 11:07,@anaya77,Jharkhand,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",69,121,Neutral
100272,6/7/2025 11:08,@kabir04,Kerala,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,99,12,Neutral
100273,6/7/2025 11:08,@ebhandari,West Bengal,English,Enjoying the weekend vibes!,"#policy,#weekend",51,190,Positive
100274,6/7/2025 11:08,@ekorpal,Odisha,Hindi,मैं फिल्म देखने गया था।,"#मौसम,#दिल्ली",63,94,Neutral
100275,6/7/2025 11:08,@borraindrajit,West Bengal,English,Enjoying the weekend vibes!,#traffic,10,110,Positive
100276,6/7/2025 11:09,@dharmajan31,Maharashtra,English,The new policy is disappointing.,"#weekend,#policy",41,169,Negative
100277,6/7/2025 11:09,@mraman,Delhi,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#दिल्ली",88,113,Neutral
100278,6/7/2025 11:09,@urvilal,Jharkhand,Hindi,मैं फिल्म देखने गया था।,#फिल्म,45,157,Neutral
100279,6/7/2025 11:09,@ckar,Bihar,Hindi,मैं फिल्म देखने गया था।,#मौसम,81,103,Neutral
100280,6/7/2025 11:10,@khushi64,Delhi,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#मौसम,77,173,Neutral
100281,6/7/2025 11:10,@ramaswamyseher,Tamil Nadu,Hindi,आज मौसम बहुत अच्छा है।,#मौसम,99,165,Neutral
100282,6/7/2025 11:10,@singhlakshay,Punjab,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#मौसम",19,173,Neutral
100283,6/7/2025 11:10,@preraksahota,Punjab,Hindi,मैं फिल्म देखने गया था।,"#दिल्ली,#मौसम",17,135,Neutral
100284,6/7/2025 11:11,@brarnakul,Tamil Nadu,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#दिल्ली",14,6,Neutral
100285,6/7/2025 11:11,@ishitabarad,Rajasthan,English,The new policy is disappointing.,"#traffic,#weekend",71,30,Negative
100286,6/7/2025 11:11,@aaravjayaraman,Odisha,Hindi,मैं फिल्म देखने गया था।,"#मौसम,#दिल्ली",62,51,Neutral
100287,6/7/2025 11:11,@msankaran,Delhi,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,91,113,Neutral
100288,6/7/2025 11:12,@cdhingra,Odisha,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",8,140,Neutral
100289,6/7/2025 11:12,@reyanshsastry,Assam,English,Enjoying the weekend vibes!,"#policy,#traffic",46,130,Positive
100290,6/7/2025 11:12,@rati71,Tamil Nadu,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಮಳೆ,63,6,Neutral
100291,6/7/2025 11:12,@preraksubramaniam,Punjab,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",11,16,Neutral
100292,6/7/2025 11:13,@aarnabhandari,Assam,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#दिल्ली",52,147,Neutral
100293,6/7/2025 11:13,@neelofarborde,Telangana,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",59,174,Neutral
100294,6/7/2025 11:13,@hridaan10,Bihar,English,Enjoying the weekend vibes!,#traffic,75,46,Positive
100295,6/7/2025 11:13,@vritikadube,Gujarat,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಮಳೆ,19,77,Neutral
100296,6/7/2025 11:14,@advika17,Kerala,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",66,72,Neutral
100297,6/7/2025 11:14,@rati64,Gujarat,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,35,32,Neutral
100298,6/7/2025 11:14,@fkanda,Bihar,English,Enjoying the weekend vibes!,#traffic,21,151,Positive
100299,6/7/2025 11:14,@waliaadah,Punjab,English,The new policy is disappointing.,#traffic,92,154,Negative
100300,6/7/2025 11:15,@lavanya40,Maharashtra,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#मौसम,5,164,Neutral
100301,6/7/2025 11:15,@contractorpari,West Bengal,English,Enjoying the weekend vibes!,#traffic,79,163,Positive
100302,6/7/2025 11:15,@singhalpari,Telangana,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",31,175,Neutral
100303,6/7/2025 11:15,@kashvi02,Delhi,Hindi,मैं फिल्म देखने गया था।,"#मौसम,#फिल्म",56,106,Neutral
100304,6/7/2025 11:16,@plad,Punjab,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,18,80,Neutral
